158 129 5.470261463635529 2.7989970516925173 2.6190240619655296 0.528624862795308 4.84868235001277
2548 586 5.470261463635529 0.6514301452976293 0.0881142860963411 -0.5112942828262231 4.144536948376317
4938 944 5.470261463635529 0.4444656029402796 0.07253642592911023 -0.5334241478774983 3.422792695905643
7328 1261 5.470261463635529 0.34984409992397497 0.0659775383198745 -0.5751295287063954 2.747566354241826
9718 1553 5.470261463635529 0.2929595085884375 0.06071612707110331 -0.5955256595446357 2.323737695536668
12108 1823 5.470261463635529 0.27529769208539606 0.06741042657235777 -0.5820227822376542 2.1653964165073485
14498 2055 5.470261463635529 0.26477730101920516 0.07049935696488176 -0.5925779243850527 2.026904660175946
16888 2333 5.470261463635529 0.2529104928914618 0.07378808534099875 -0.6065629506700007 1.9328174069151685
19278 2560 5.470261463635529 0.24726296309908155 0.07934412557432242 -0.6106291543521646 1.8456823912235456
21668 2816 5.470261463635529 0.2377439042848506 0.08200357744557184 -0.6140730077315146 1.701387303711502
24058 3030 5.470261463635529 0.23497717773748575 0.08441143694506303 -0.6091569386242919 1.6708432143668874
26448 3225 5.470261463635529 0.24015123282375886 0.0897355051584246 -0.6099664471883294 1.6588541746976102
28838 3421 5.470261463635529 0.2429311845854122 0.09268618929192945 -0.5923679970191803 1.6120322204415654
31228 3622 5.470261463635529 0.24326206406452738 0.09358513766583033 -0.5919562906139798 1.5910972887047852
33618 3826 5.470261463635529 0.24147551851842922 0.09358513766583033 -0.5934120132966161 1.5501070534108388
36008 4011 5.470261463635529 0.24082715279722597 0.09576574254782912 -0.5852142316839768 1.5389911999937644
38398 4183 5.470261463635529 0.24035567692017343 0.09580740755377008 -0.5861269910665545 1.517097965911502
40788 4340 5.470261463635529 0.24238156981099238 0.10038134093936202 -0.5775009973748547 1.5392904181655445
43178 4512 5.470261463635529 0.241150469627417 0.10342355237726344 -0.5832800052960547 1.533833449844434
45568 4667 5.470261463635529 0.2435665537516659 0.10341165476379248 -0.5673534724247374 1.5347083855198445
47958 4821 5.470261463635529 0.24232349337570103 0.10363483359183483 -0.5694598440509464 1.5080736320911492
50348 4972 5.470261463635529 0.2453031320306998 0.10557858896845149 -0.5642125356553982 1.5056520521101684
52738 5129 5.470261463635529 0.24551810663800072 0.10552833835521057 -0.5665175079554365 1.507190167836384
55128 5262 5.470261463635529 0.24727190215308356 0.10763895713747551 -0.5675819143552607 1.5079631990593032
57518 5395 5.470261463635529 0.24797691634303617 0.10800039691561229 -0.5681772751342397 1.4999356059082465
59908 5528 5.470261463635529 0.2511125088162874 0.10930364822968656 -0.5603395822740773 1.5044740265629606
62298 5667 5.470261463635529 0.2510956348764303 0.11304930609848322 -0.5673534724247374 1.4982620511325877
64688 5812 5.470261463635529 0.2510712862369775 0.11588341277124437 -0.5649921936772488 1.485969495068366
67078 5940 5.470261463635529 0.2545048246640392 0.11806551759003149 -0.5606745915641866 1.48172350986141
69468 6055 5.470261463635529 0.2574047511820665 0.12054698577734946 -0.559195464533705 1.4855756189401885
