1 1 1 1 3 1 2 2 2 1
7 4 8 7 5 7 5 4 4 2
3 3 5 2 1 4 4 5 3 2
4 4 3 2 3 2 5 3 3 3
2 5 14 6 5 1 10 4 2 6
4 10 3 8 6 2 4 4 5 3
