7 12 22 12 15 39 12 16 2 21
16 15 15 28 7 5 9 25 13 10
17 13 11 9 12 10 12 15 7 14
23 5 20 18 19 11 17 16 15 34
29 9 26 26 18 21 16 32 26 18
9 5 6 12 16 6 7 9 14 11
