3.638502679635106762e+00 3.854308190253403765e+00 3.638502679635106762e+00 3.638502679635106762e+00 5.106419678030889919e+00 3.638502679635106762e+00 3.638502679635106762e+00 3.638502679635106762e+00 3.638502679635106762e+00 3.638502679635106762e+00
5.710229209023647279e+00 5.710229209023647279e+00 5.710229209023647279e+00 5.710229209023647279e+00 5.710229209023647279e+00 5.710229209023647279e+00 5.710229209023647279e+00 5.710229209023647279e+00 5.710229209023647279e+00 5.710229209023647279e+00
5.727925873977526727e+00 5.727925873977526727e+00 5.727925873977526727e+00 5.727925873977526727e+00 5.727925873977526727e+00 5.727925873977526727e+00 5.727925873977526727e+00 5.727925873977526727e+00 5.727925873977526727e+00 5.727925873977526727e+00
3.694395555368620965e+00 3.694395555368620965e+00 3.694395555368620965e+00 3.694395555368620965e+00 3.694395555368620965e+00 3.694395555368620965e+00 3.694395555368620965e+00 4.823806808532376422e+00 3.694395555368620965e+00 3.694395555368620965e+00
4.088649255072081878e+00 3.969900268155533318e+00 3.975229332038122010e+00 1.715833423346889264e+00 3.886033708878961157e+00 4.235561251063651333e+00 9.521316344858893332e-01 4.166072108085265846e+00 1.139777167750487985e+00 2.217562351636589657e+00
4.293398019649805164e+00 3.427706946539324839e+00 2.391285670282853548e+00 2.950755670598810720e+00 3.858625920443925494e+00 4.005285777813581305e+00 1.726848529152063660e+00 4.046051609949802064e+00 3.271733835458591866e+00 3.670920268801307618e+00
