2 4 3 3 4 2 4 3 2 4
1 3 1 1 2 1 1 1 1 1
1 3 1 1 2 1 1 1 1 1
2 4 3 2 10 2 3 2 2 4
7 3 4 15 4 7 22 2 17 13
7 8 13 8 7 9 15 11 8 3
